participant,kid,value,isBilingual,languageUsed,accent
0353,K868,3,1,IT,1
0353,K869,1,1,IT,0
0353,K871,2,1,IT,1
0353,K909,1,1,IT,0
0353,K911,1,1,IT,0
0353,K917,1,1,IT,0
0353,K918,2,1,IT,1
0353,K956,2,1,IT,1
0353,K966,1,1,IT,0
0353,K968,1,1,IT,0
0353,K969,1,1,IT,0
0353,K970,3,1,IT,1
0353,K971,4,1,IT,1
0353,K972,1,1,IT,0
0353,K975,4,1,IT,1
0353,K976,2,1,IT,1
0353,K977,3,1,IT,1
0353,K978,2,1,IT,1
0354,K800,1,1,IT,0
0354,K801,1,1,IT,0
0354,K802,4,1,IT,1
0354,K804,1,1,IT,0
0354,K805,4,1,IT,1
0354,K806,4,1,IT,1
0354,K807,1,1,IT,0
0354,K808,1,1,IT,0
0354,K803,2,1,IT,1
0354,K850,1,1,IT,0
0354,K851,1,1,IT,0
0354,K852,4,1,IT,1
0354,K853,2,1,IT,1
0354,K855,1,1,IT,0
0354,K856,2,1,IT,1
0354,K857,4,1,IT,1
0354,K900,1,1,IT,0
0354,K901,1,1,IT,0
0354,K902,1,1,IT,0
0354,K903,3,1,IT,1
0354,K904,2,1,IT,1
0354,K905,1,1,IT,0
0354,K950,1,1,IT,0
0354,K951,2,1,IT,1
0354,K952,3,1,IT,1
0354,K953,1,1,IT,0
0354,K954,2,1,IT,1
0354,K955,2,1,IT,1
0354,K957,1,1,IT,0
0355,K809,1,1,IT,0
0355,K810,1,1,IT,0
0355,K811,1,1,IT,0
0355,K812,2,1,IT,1
0355,K813,2,1,IT,1
0355,K814,1,1,IT,0
0355,K816,1,1,IT,0
0355,K858,1,1,IT,0
0355,K859,2,1,IT,1
0355,K860,1,1,IT,0
0355,K862,3,1,IT,1
0355,K863,3,1,IT,1
0355,K864,2,1,IT,1
0355,K865,2,1,IT,1
0355,K906,1,1,IT,0
0355,K907,3,1,IT,1
0355,K910,1,1,IT,0
0355,K914,2,1,IT,1
0355,K915,1,1,IT,0
0355,K916,1,1,IT,0
0355,K958,1,1,IT,0
0355,K959,1,1,IT,0
0355,K960,3,1,IT,1
0355,K961,1,1,IT,0
0355,K962,3,1,IT,1
0355,K963,1,1,IT,0
0355,K964,1,1,IT,0
0355,K965,1,1,IT,0
0355,K967,3,1,IT,1
0356,K818,1,1,IT,0
0356,K819,1,1,IT,0
0356,K820,4,1,IT,1
0356,K821,4,1,IT,1
0356,K822,2,1,IT,1
0356,K824,1,1,IT,0
0356,K825,1,1,IT,0
0356,K826,4,1,IT,1
0356,K861,1,1,IT,0
0356,K866,1,1,IT,0
0356,K867,1,1,IT,0
0356,K868,4,1,IT,1
0356,K869,1,1,IT,0
0356,K871,2,1,IT,1
0356,K909,1,1,IT,0
0356,K911,2,1,IT,1
0356,K917,1,1,IT,0
0356,K918,3,1,IT,1
0356,K956,1,1,IT,0
0356,K966,1,1,IT,0
0356,K968,1,1,IT,0
0356,K969,1,1,IT,0
0356,K970,1,1,IT,0
0356,K971,2,1,IT,1
0356,K972,1,1,IT,0
0356,K975,3,1,IT,1
0356,K976,2,1,IT,1
0356,K977,2,1,IT,1
0356,K978,2,1,IT,1
0357,K800,1,1,IT,0
0357,K801,3,1,IT,1
0357,K802,3,1,IT,1
0357,K804,2,1,IT,1
0357,K805,2,1,IT,1
0357,K806,2,1,IT,1
0357,K807,3,1,IT,1
0357,K808,1,1,IT,0
0357,K803,3,1,IT,1
0357,K850,2,1,IT,1
0357,K851,1,1,IT,0
0357,K852,4,1,IT,1
0357,K853,3,1,IT,1
0357,K855,2,1,IT,1
0357,K856,2,1,IT,1
0357,K857,2,1,IT,1
0357,K900,1,1,IT,0
0357,K901,1,1,IT,0
0357,K902,1,1,IT,0
0357,K903,1,1,IT,0
0357,K904,1,1,IT,0
0357,K905,2,1,IT,1
0357,K950,1,1,IT,0
0357,K951,1,1,IT,0
0357,K952,2,1,IT,1
0357,K953,3,1,IT,1
0357,K954,1,1,IT,0
0357,K955,2,1,IT,1
0357,K957,1,1,IT,0
0358,K809,1,1,IT,0
0358,K810,1,1,IT,0
0358,K811,1,1,IT,0
0358,K812,1,1,IT,0
0358,K813,4,1,IT,1
0358,K814,1,1,IT,0
0358,K816,1,1,IT,0
0358,K858,1,1,IT,0
0358,K859,1,1,IT,0
0358,K860,2,1,IT,1
0358,K862,4,1,IT,1
0358,K863,4,1,IT,1
0358,K864,4,1,IT,1
0358,K865,1,1,IT,0
0358,K906,1,1,IT,0
0358,K907,1,1,IT,0
0358,K910,1,1,IT,0
0358,K914,1,1,IT,0
0358,K915,1,1,IT,0
0358,K916,1,1,IT,0
0358,K958,1,1,IT,0
0358,K959,1,1,IT,0
0358,K960,3,1,IT,1
0358,K961,1,1,IT,0
0358,K962,2,1,IT,1
0358,K963,1,1,IT,0
0358,K964,1,1,IT,0
0358,K965,1,1,IT,0
0358,K967,2,1,IT,1
0359,K818,1,1,IT,0
0359,K819,1,1,IT,0
0359,K820,2,1,IT,1
0359,K821,3,1,IT,1
0359,K822,3,1,IT,1
0359,K824,1,1,IT,0
0359,K825,3,1,IT,1
0359,K826,2,1,IT,1
0359,K861,1,1,IT,0
0359,K866,2,1,IT,1
0359,K867,2,1,IT,1
0359,K868,3,1,IT,1
0359,K869,1,1,IT,0
0359,K871,2,1,IT,1
0359,K909,1,1,IT,0
0359,K911,2,1,IT,1
0359,K917,2,1,IT,1
0359,K918,2,1,IT,1
0359,K956,2,1,IT,1
0359,K966,1,1,IT,0
0359,K968,1,1,IT,0
0359,K969,1,1,IT,0
0359,K970,2,1,IT,1
0359,K971,3,1,IT,1
0359,K972,1,1,IT,0
0359,K975,4,1,IT,1
0359,K976,1,1,IT,0
0359,K977,2,1,IT,1
0359,K978,2,1,IT,1
0300,K602,1,0,IT,0
0300,K603,1,0,IT,0
0300,K605,1,0,IT,0
0300,K608,1,0,IT,0
0300,K609,1,0,IT,0
0300,K653,2,0,IT,1
0300,K654,1,0,IT,0
0300,K655,1,0,IT,0
0300,K656,2,0,IT,1
0300,K704,2,0,IT,1
0300,K705,2,0,IT,1
0300,K706,1,0,IT,0
0300,K710,2,0,IT,1
0300,K752,1,0,IT,0
0300,K754,1,0,IT,0
0300,K756,1,0,IT,0
0301,K610,1,0,IT,0
0301,K612,2,0,IT,1
0301,K613,2,0,IT,1
0301,K616,1,0,IT,0
0301,K617,2,0,IT,1
0301,K658,2,0,IT,1
0301,K659,1,0,IT,0
0301,K661,3,0,IT,1
0301,K664,1,0,IT,0
0301,K708,1,0,IT,0
0301,K712,1,0,IT,0
0301,K714,1,0,IT,0
0301,K757,1,0,IT,0
0301,K758,2,0,IT,1
0301,K763,1,0,IT,0
0301,K764,1,0,IT,0
0302,K620,1,0,IT,0
0302,K621,1,0,IT,0
0302,K622,1,0,IT,0
0302,K623,1,0,IT,0
0302,K624,1,0,IT,0
0302,K665,1,0,IT,0
0302,K668,1,0,IT,0
0302,K669,1,0,IT,0
0302,K671,1,0,IT,0
0302,K715,1,0,IT,0
0302,K716,1,0,IT,0
0302,K717,1,0,IT,0
0302,K765,1,0,IT,0
0302,K766,1,0,IT,0
0302,K767,2,0,IT,1
0302,K770,1,0,IT,0
0303,K602,4,0,IT,1
0303,K603,1,0,IT,0
0303,K605,2,0,IT,1
0303,K608,1,0,IT,0
0303,K609,1,0,IT,0
0303,K653,1,0,IT,0
0303,K654,2,0,IT,1
0303,K655,2,0,IT,1
0303,K656,1,0,IT,0
0303,K704,1,0,IT,0
0303,K705,2,0,IT,1
0303,K706,2,0,IT,1
0303,K710,1,0,IT,0
0303,K752,2,0,IT,1
0303,K754,1,0,IT,0
0303,K756,1,0,IT,0
0304,K610,1,0,IT,0
0304,K612,1,0,IT,0
0304,K613,1,0,IT,0
0304,K616,1,0,IT,0
0304,K617,1,0,IT,0
0304,K658,1,0,IT,0
0304,K659,1,0,IT,0
0304,K661,1,0,IT,0
0304,K664,1,0,IT,0
0304,K708,1,0,IT,0
0304,K712,1,0,IT,0
0304,K714,1,0,IT,0
0304,K757,1,0,IT,0
0304,K758,1,0,IT,0
0304,K763,1,0,IT,0
0304,K764,1,0,IT,0
0305,K620,1,0,IT,0
0305,K621,1,0,IT,0
0305,K622,1,0,IT,0
0305,K623,1,0,IT,0
0305,K624,1,0,IT,0
0305,K665,1,0,IT,0
0305,K668,1,0,IT,0
0305,K669,1,0,IT,0
0305,K671,2,0,IT,1
0305,K715,1,0,IT,0
0305,K716,1,0,IT,0
0305,K717,1,0,IT,0
0305,K765,1,0,IT,0
0305,K766,1,0,IT,0
0305,K767,2,0,IT,1
0305,K770,1,0,IT,0
0306,K602,1,0,IT,0
0306,K603,1,0,IT,0
0306,K605,1,0,IT,0
0306,K608,1,0,IT,0
0306,K609,1,0,IT,0
0306,K653,1,0,IT,0
0306,K654,1,0,IT,0
0306,K655,1,0,IT,0
0306,K656,1,0,IT,0
0306,K704,1,0,IT,0
0306,K705,1,0,IT,0
0306,K706,1,0,IT,0
0306,K710,2,0,IT,1
0306,K752,1,0,IT,0
0306,K754,1,0,IT,0
0306,K756,1,0,IT,0
0307,K610,1,0,IT,0
0307,K612,1,0,IT,0
0307,K613,1,0,IT,0
0307,K616,1,0,IT,0
0307,K617,1,0,IT,0
0307,K658,1,0,IT,0
0307,K659,1,0,IT,0
0307,K661,1,0,IT,0
0307,K664,1,0,IT,0
0307,K708,1,0,IT,0
0307,K712,1,0,IT,0
0307,K714,1,0,IT,0
0307,K757,1,0,IT,0
0307,K758,1,0,IT,0
0307,K763,1,0,IT,0
0307,K764,1,0,IT,0
0308,K620,1,0,IT,0
0308,K621,1,0,IT,0
0308,K622,1,0,IT,0
0308,K623,2,0,IT,1
0308,K624,2,0,IT,1
0308,K665,1,0,IT,0
0308,K668,1,0,IT,0
0308,K669,1,0,IT,0
0308,K671,2,0,IT,1
0308,K715,1,0,IT,0
0308,K716,1,0,IT,0
0308,K717,1,0,IT,0
0308,K765,1,0,IT,0
0308,K766,1,0,IT,0
0308,K767,1,0,IT,0
0308,K770,1,0,IT,0
0309,K602,1,0,IT,0
0309,K603,1,0,IT,0
0309,K605,1,0,IT,0
0309,K608,1,0,IT,0
0309,K609,1,0,IT,0
0309,K653,1,0,IT,0
0309,K654,1,0,IT,0
0309,K655,1,0,IT,0
0309,K656,1,0,IT,0
0309,K704,1,0,IT,0
0309,K705,1,0,IT,0
0309,K706,1,0,IT,0
0309,K710,1,0,IT,0
0309,K752,1,0,IT,0
0309,K754,1,0,IT,0
0309,K756,1,0,IT,0
0310,K610,2,0,IT,1
0310,K612,3,0,IT,1
0310,K613,2,0,IT,1
0310,K616,2,0,IT,1
0310,K617,2,0,IT,1
0310,K658,1,0,IT,0
0310,K659,1,0,IT,0
0310,K661,3,0,IT,1
0310,K664,1,0,IT,0
0310,K708,1,0,IT,0
0310,K712,1,0,IT,0
0310,K714,2,0,IT,1
0310,K757,1,0,IT,0
0310,K758,2,0,IT,1
0310,K763,1,0,IT,0
0310,K764,2,0,IT,1
0311,K620,1,0,IT,0
0311,K621,1,0,IT,0
0311,K622,1,0,IT,0
0311,K623,2,0,IT,1
0311,K624,1,0,IT,0
0311,K665,1,0,IT,0
0311,K668,1,0,IT,0
0311,K669,1,0,IT,0
0311,K671,1,0,IT,0
0311,K715,1,0,IT,0
0311,K716,1,0,IT,0
0311,K717,1,0,IT,0
0311,K765,1,0,IT,0
0311,K766,1,0,IT,0
0311,K767,2,0,IT,1
0311,K770,1,0,IT,0
0312,K602,1,0,IT,0
0312,K603,1,0,IT,0
0312,K605,1,0,IT,0
0312,K608,1,0,IT,0
0312,K609,1,0,IT,0
0312,K653,1,0,IT,0
0312,K654,1,0,IT,0
0312,K655,1,0,IT,0
0312,K656,1,0,IT,0
0312,K704,1,0,IT,0
0312,K705,1,0,IT,0
0312,K706,1,0,IT,0
0312,K710,1,0,IT,0
0312,K752,1,0,IT,0
0312,K754,1,0,IT,0
0312,K756,2,0,IT,1
0313,K610,1,0,IT,0
0313,K612,1,0,IT,0
0313,K613,1,0,IT,0
0313,K616,1,0,IT,0
0313,K617,1,0,IT,0
0313,K658,1,0,IT,0
0313,K659,1,0,IT,0
0313,K661,1,0,IT,0
0313,K664,1,0,IT,0
0313,K708,1,0,IT,0
0313,K712,1,0,IT,0
0313,K714,1,0,IT,0
0313,K757,1,0,IT,0
0313,K758,1,0,IT,0
0313,K763,1,0,IT,0
0313,K764,1,0,IT,0
0314,K620,1,0,IT,0
0314,K621,1,0,IT,0
0314,K622,1,0,IT,0
0314,K623,1,0,IT,0
0314,K624,2,0,IT,1
0314,K665,1,0,IT,0
0314,K668,1,0,IT,0
0314,K669,1,0,IT,0
0314,K671,1,0,IT,0
0314,K715,1,0,IT,0
0314,K716,1,0,IT,0
0314,K717,1,0,IT,0
0314,K765,1,0,IT,0
0314,K766,1,0,IT,0
0314,K767,1,0,IT,0
0314,K770,1,0,IT,0
0315,K602,1,0,IT,0
0315,K603,1,0,IT,0
0315,K605,1,0,IT,0
0315,K608,1,0,IT,0
0315,K609,1,0,IT,0
0315,K653,1,0,IT,0
0315,K654,1,0,IT,0
0315,K655,1,0,IT,0
0315,K656,2,0,IT,1
0315,K704,1,0,IT,0
0315,K705,1,0,IT,0
0315,K706,1,0,IT,0
0315,K710,1,0,IT,0
0315,K752,1,0,IT,0
0315,K754,1,0,IT,0
0315,K756,1,0,IT,0
0316,K610,1,0,IT,0
0316,K612,1,0,IT,0
0316,K613,1,0,IT,0
0316,K616,1,0,IT,0
0316,K617,2,0,IT,1
0316,K658,1,0,IT,0
0316,K659,1,0,IT,0
0316,K661,2,0,IT,1
0316,K664,1,0,IT,0
0316,K708,1,0,IT,0
0316,K712,1,0,IT,0
0316,K714,1,0,IT,0
0316,K757,1,0,IT,0
0316,K758,1,0,IT,0
0316,K763,1,0,IT,0
0316,K764,1,0,IT,0
0317,K620,1,0,IT,0
0317,K621,1,0,IT,0
0317,K622,1,0,IT,0
0317,K623,1,0,IT,0
0317,K624,1,0,IT,0
0317,K665,1,0,IT,0
0317,K668,1,0,IT,0
0317,K669,1,0,IT,0
0317,K671,1,0,IT,0
0317,K715,1,0,IT,0
0317,K716,1,0,IT,0
0317,K717,1,0,IT,0
0317,K765,1,0,IT,0
0317,K766,1,0,IT,0
0317,K767,1,0,IT,0
0317,K770,1,0,IT,0
0318,K602,1,0,IT,0
0318,K603,1,0,IT,0
0318,K605,1,0,IT,0
0318,K608,1,0,IT,0
0318,K609,1,0,IT,0
0318,K653,1,0,IT,0
0318,K654,1,0,IT,0
0318,K655,1,0,IT,0
0318,K656,2,0,IT,1
0318,K704,1,0,IT,0
0318,K705,1,0,IT,0
0318,K706,1,0,IT,0
0318,K710,1,0,IT,0
0318,K752,1,0,IT,0
0318,K754,1,0,IT,0
0318,K756,3,0,IT,1
0319,K610,2,0,IT,1
0319,K612,1,0,IT,0
0319,K613,1,0,IT,0
0319,K616,1,0,IT,0
0319,K617,1,0,IT,0
0319,K658,1,0,IT,0
0319,K659,1,0,IT,0
0319,K661,2,0,IT,1
0319,K664,1,0,IT,0
0319,K708,1,0,IT,0
0319,K712,1,0,IT,0
0319,K714,1,0,IT,0
0319,K757,1,0,IT,0
0319,K758,1,0,IT,0
0319,K763,1,0,IT,0
0319,K764,2,0,IT,1
0320,K620,1,0,IT,0
0320,K621,1,0,IT,0
0320,K622,1,0,IT,0
0320,K623,1,0,IT,0
0320,K624,2,0,IT,1
0320,K665,1,0,IT,0
0320,K668,1,0,IT,0
0320,K669,1,0,IT,0
0320,K671,2,0,IT,1
0320,K715,1,0,IT,0
0320,K716,1,0,IT,0
0320,K717,1,0,IT,0
0320,K765,1,0,IT,0
0320,K766,1,0,IT,0
0320,K767,2,0,IT,1
0320,K770,1,0,IT,0
0321,K602,1,0,IT,0
0321,K603,1,0,IT,0
0321,K605,1,0,IT,0
0321,K608,1,0,IT,0
0321,K609,1,0,IT,0
0321,K653,1,0,IT,0
0321,K654,2,0,IT,1
0321,K655,1,0,IT,0
0321,K656,3,0,IT,1
0321,K704,1,0,IT,0
0321,K705,2,0,IT,1
0321,K706,2,0,IT,1
0321,K710,2,0,IT,1
0321,K752,2,0,IT,1
0321,K754,1,0,IT,0
0321,K756,1,0,IT,0
0322,K610,1,0,IT,0
0322,K612,1,0,IT,0
0322,K613,1,0,IT,0
0322,K616,1,0,IT,0
0322,K617,1,0,IT,0
0322,K658,1,0,IT,0
0322,K659,1,0,IT,0
0322,K661,1,0,IT,0
0322,K664,1,0,IT,0
0322,K708,1,0,IT,0
0322,K712,1,0,IT,0
0322,K714,1,0,IT,0
0322,K757,1,0,IT,0
0322,K758,2,0,IT,1
0322,K763,1,0,IT,0
0322,K764,1,0,IT,0
0323,K620,1,0,IT,0
0323,K621,1,0,IT,0
0323,K622,1,0,IT,0
0323,K623,1,0,IT,0
0323,K624,1,0,IT,0
0323,K665,1,0,IT,0
0323,K668,1,0,IT,0
0323,K669,1,0,IT,0
0323,K671,1,0,IT,0
0323,K715,1,0,IT,0
0323,K716,1,0,IT,0
0323,K717,1,0,IT,0
0323,K765,1,0,IT,0
0323,K766,1,0,IT,0
0323,K767,2,0,IT,1
0323,K770,1,0,IT,0
0324,K602,1,0,IT,0
0324,K603,1,0,IT,0
0324,K605,2,0,IT,1
0324,K608,2,0,IT,1
0324,K609,3,0,IT,1
0324,K653,1,0,IT,0
0324,K654,2,0,IT,1
0324,K655,1,0,IT,0
0324,K656,3,0,IT,1
0324,K704,1,0,IT,0
0324,K705,1,0,IT,0
0324,K706,2,0,IT,1
0324,K710,2,0,IT,1
0324,K752,2,0,IT,1
0324,K754,1,0,IT,0
0324,K756,1,0,IT,0
0325,K610,1,0,IT,0
0325,K612,2,0,IT,1
0325,K613,1,0,IT,0
0325,K616,1,0,IT,0
0325,K617,1,0,IT,0
0325,K658,1,0,IT,0
0325,K659,1,0,IT,0
0325,K661,2,0,IT,1
0325,K664,1,0,IT,0
0325,K708,1,0,IT,0
0325,K712,1,0,IT,0
0325,K714,1,0,IT,0
0325,K757,1,0,IT,0
0325,K758,1,0,IT,0
0325,K763,1,0,IT,0
0325,K764,1,0,IT,0
0326,K620,1,0,IT,0
0326,K621,1,0,IT,0
0326,K622,1,0,IT,0
0326,K623,1,0,IT,0
0326,K624,1,0,IT,0
0326,K665,1,0,IT,0
0326,K668,1,0,IT,0
0326,K669,2,0,IT,1
0326,K671,2,0,IT,1
0326,K715,1,0,IT,0
0326,K716,1,0,IT,0
0326,K717,1,0,IT,0
0326,K765,1,0,IT,0
0326,K766,1,0,IT,0
0326,K767,1,0,IT,0
0326,K770,1,0,IT,0
0327,K602,1,0,IT,0
0327,K603,2,0,IT,1
0327,K605,1,0,IT,0
0327,K608,1,0,IT,0
0327,K609,2,0,IT,1
0327,K653,1,0,IT,0
0327,K654,1,0,IT,0
0327,K655,1,0,IT,0
0327,K656,1,0,IT,0
0327,K704,1,0,IT,0
0327,K705,1,0,IT,0
0327,K706,1,0,IT,0
0327,K710,1,0,IT,0
0327,K752,1,0,IT,0
0327,K754,1,0,IT,0
0327,K756,1,0,IT,0
0328,K610,1,0,IT,0
0328,K612,1,0,IT,0
0328,K613,1,0,IT,0
0328,K616,1,0,IT,0
0328,K617,1,0,IT,0
0328,K658,1,0,IT,0
0328,K659,1,0,IT,0
0328,K661,2,0,IT,1
0328,K664,1,0,IT,0
0328,K708,1,0,IT,0
0328,K712,1,0,IT,0
0328,K714,1,0,IT,0
0328,K757,1,0,IT,0
0328,K758,1,0,IT,0
0328,K763,1,0,IT,0
0328,K764,2,0,IT,1
0329,K620,1,0,IT,0
0329,K621,1,0,IT,0
0329,K622,1,0,IT,0
0329,K623,2,0,IT,1
0329,K624,2,0,IT,1
0329,K665,1,0,IT,0
0329,K668,2,0,IT,1
0329,K669,1,0,IT,0
0329,K671,2,0,IT,1
0329,K715,1,0,IT,0
0329,K716,3,0,IT,1
0329,K717,1,0,IT,0
0329,K765,1,0,IT,0
0329,K766,1,0,IT,0
0329,K767,1,0,IT,0
0329,K770,1,0,IT,0
0330,K602,1,0,IT,0
0330,K603,1,0,IT,0
0330,K605,1,0,IT,0
0330,K608,1,0,IT,0
0330,K609,1,0,IT,0
0330,K653,1,0,IT,0
0330,K654,1,0,IT,0
0330,K655,1,0,IT,0
0330,K656,1,0,IT,0
0330,K704,1,0,IT,0
0330,K705,1,0,IT,0
0330,K706,1,0,IT,0
0330,K710,1,0,IT,0
0330,K752,1,0,IT,0
0330,K754,1,0,IT,0
0330,K756,1,0,IT,0
0331,K610,1,0,IT,0
0331,K612,1,0,IT,0
0331,K613,1,0,IT,0
0331,K616,1,0,IT,0
0331,K617,1,0,IT,0
0331,K658,1,0,IT,0
0331,K659,1,0,IT,0
0331,K661,2,0,IT,1
0331,K664,1,0,IT,0
0331,K708,1,0,IT,0
0331,K712,1,0,IT,0
0331,K714,1,0,IT,0
0331,K757,1,0,IT,0
0331,K758,1,0,IT,0
0331,K763,1,0,IT,0
0331,K764,1,0,IT,0
0332,K620,1,0,IT,0
0332,K621,1,0,IT,0
0332,K622,1,0,IT,0
0332,K623,1,0,IT,0
0332,K624,1,0,IT,0
0332,K665,1,0,IT,0
0332,K668,2,0,IT,1
0332,K669,1,0,IT,0
0332,K671,1,0,IT,0
0332,K715,1,0,IT,0
0332,K716,2,0,IT,1
0332,K717,1,0,IT,0
0332,K765,1,0,IT,0
0332,K766,1,0,IT,0
0332,K767,1,0,IT,0
0332,K770,1,0,IT,0
0333,K602,2,0,IT,1
0333,K603,1,0,IT,0
0333,K605,2,0,IT,1
0333,K608,1,0,IT,0
0333,K609,2,0,IT,1
0333,K653,1,0,IT,0
0333,K654,1,0,IT,0
0333,K655,2,0,IT,1
0333,K656,1,0,IT,0
0333,K704,1,0,IT,0
0333,K705,1,0,IT,0
0333,K706,1,0,IT,0
0333,K710,1,0,IT,0
0333,K752,2,0,IT,1
0333,K754,1,0,IT,0
0333,K756,2,0,IT,1
0334,K610,1,0,IT,0
0334,K612,1,0,IT,0
0334,K613,1,0,IT,0
0334,K616,1,0,IT,0
0334,K617,2,0,IT,1
0334,K658,1,0,IT,0
0334,K659,1,0,IT,0
0334,K661,2,0,IT,1
0334,K664,1,0,IT,0
0334,K708,1,0,IT,0
0334,K712,1,0,IT,0
0334,K714,1,0,IT,0
0334,K757,1,0,IT,0
0334,K758,1,0,IT,0
0334,K763,1,0,IT,0
0334,K764,1,0,IT,0
0335,K620,1,0,IT,0
0335,K621,1,0,IT,0
0335,K622,1,0,IT,0
0335,K623,1,0,IT,0
0335,K624,2,0,IT,1
0335,K665,1,0,IT,0
0335,K668,1,0,IT,0
0335,K669,1,0,IT,0
0335,K671,3,0,IT,1
0335,K715,1,0,IT,0
0335,K716,2,0,IT,1
0335,K717,1,0,IT,0
0335,K765,1,0,IT,0
0335,K766,1,0,IT,0
0335,K767,2,0,IT,1
0335,K770,1,0,IT,0
0336,K602,1,0,IT,0
0336,K603,4,0,IT,1
0336,K605,3,0,IT,1
0336,K608,1,0,IT,0
0336,K609,3,0,IT,1
0336,K653,2,0,IT,1
0336,K654,3,0,IT,1
0336,K655,1,0,IT,0
0336,K656,3,0,IT,1
0336,K704,1,0,IT,0
0336,K705,1,0,IT,0
0336,K706,1,0,IT,0
0336,K710,1,0,IT,0
0336,K752,1,0,IT,0
0336,K754,1,0,IT,0
0336,K756,3,0,IT,1
0337,K610,1,0,IT,0
0337,K612,1,0,IT,0
0337,K613,1,0,IT,0
0337,K616,1,0,IT,0
0337,K617,2,0,IT,1
0337,K658,1,0,IT,0
0337,K659,1,0,IT,0
0337,K661,1,0,IT,0
0337,K664,1,0,IT,0
0337,K708,1,0,IT,0
0337,K712,1,0,IT,0
0337,K714,1,0,IT,0
0337,K757,1,0,IT,0
0337,K758,1,0,IT,0
0337,K763,1,0,IT,0
0337,K764,1,0,IT,0
0338,K620,1,0,IT,0
0338,K621,1,0,IT,0
0338,K622,1,0,IT,0
0338,K623,1,0,IT,0
0338,K624,1,0,IT,0
0338,K665,1,0,IT,0
0338,K668,1,0,IT,0
0338,K669,1,0,IT,0
0338,K671,1,0,IT,0
0338,K715,1,0,IT,0
0338,K716,1,0,IT,0
0338,K717,1,0,IT,0
0338,K765,1,0,IT,0
0338,K766,1,0,IT,0
0338,K767,1,0,IT,0
0338,K770,1,0,IT,0
0339,K602,1,0,IT,0
0339,K603,1,0,IT,0
0339,K605,1,0,IT,0
0339,K608,1,0,IT,0
0339,K609,1,0,IT,0
0339,K653,1,0,IT,0
0339,K654,1,0,IT,0
0339,K655,1,0,IT,0
0339,K656,1,0,IT,0
0339,K704,1,0,IT,0
0339,K705,1,0,IT,0
0339,K706,1,0,IT,0
0339,K710,2,0,IT,1
0339,K752,1,0,IT,0
0339,K754,1,0,IT,0
0339,K756,1,0,IT,0
0340,K610,1,0,IT,0
0340,K612,1,0,IT,0
0340,K613,1,0,IT,0
0340,K616,1,0,IT,0
0340,K617,1,0,IT,0
0340,K658,1,0,IT,0
0340,K659,1,0,IT,0
0340,K661,2,0,IT,1
0340,K664,1,0,IT,0
0340,K708,1,0,IT,0
0340,K712,1,0,IT,0
0340,K714,1,0,IT,0
0340,K757,1,0,IT,0
0340,K758,2,0,IT,1
0340,K763,1,0,IT,0
0340,K764,1,0,IT,0
0341,K620,1,0,IT,0
0341,K621,1,0,IT,0
0341,K622,1,0,IT,0
0341,K623,1,0,IT,0
0341,K624,1,0,IT,0
0341,K665,1,0,IT,0
0341,K668,1,0,IT,0
0341,K669,1,0,IT,0
0341,K671,1,0,IT,0
0341,K715,1,0,IT,0
0341,K716,1,0,IT,0
0341,K717,1,0,IT,0
0341,K765,1,0,IT,0
0341,K766,1,0,IT,0
0341,K767,1,0,IT,0
0341,K770,1,0,IT,0
0342,K602,1,0,IT,0
0342,K603,1,0,IT,0
0342,K605,1,0,IT,0
0342,K608,1,0,IT,0
0342,K609,1,0,IT,0
0342,K653,1,0,IT,0
0342,K654,1,0,IT,0
0342,K655,1,0,IT,0
0342,K656,1,0,IT,0
0342,K704,1,0,IT,0
0342,K705,1,0,IT,0
0342,K706,1,0,IT,0
0342,K710,2,0,IT,1
0342,K752,1,0,IT,0
0342,K754,1,0,IT,0
0342,K756,1,0,IT,0
0343,K610,1,0,IT,0
0343,K612,2,0,IT,1
0343,K613,3,0,IT,1
0343,K616,1,0,IT,0
0343,K617,1,0,IT,0
0343,K658,2,0,IT,1
0343,K659,2,0,IT,1
0343,K661,1,0,IT,0
0343,K664,1,0,IT,0
0343,K708,1,0,IT,0
0343,K712,2,0,IT,1
0343,K714,1,0,IT,0
0343,K757,1,0,IT,0
0343,K758,3,0,IT,1
0343,K763,1,0,IT,0
0343,K764,1,0,IT,0
0344,K620,1,0,IT,0
0344,K621,1,0,IT,0
0344,K622,1,0,IT,0
0344,K623,1,0,IT,0
0344,K624,1,0,IT,0
0344,K665,1,0,IT,0
0344,K668,1,0,IT,0
0344,K669,1,0,IT,0
0344,K671,1,0,IT,0
0344,K715,1,0,IT,0
0344,K716,1,0,IT,0
0344,K717,1,0,IT,0
0344,K765,1,0,IT,0
0344,K766,1,0,IT,0
0344,K767,1,0,IT,0
0344,K770,1,0,IT,0
0345,K602,1,0,IT,0
0345,K603,1,0,IT,0
0345,K605,1,0,IT,0
0345,K608,1,0,IT,0
0345,K609,1,0,IT,0
0345,K653,1,0,IT,0
0345,K654,1,0,IT,0
0345,K655,1,0,IT,0
0345,K656,1,0,IT,0
0345,K704,1,0,IT,0
0345,K705,1,0,IT,0
0345,K706,1,0,IT,0
0345,K710,1,0,IT,0
0345,K752,2,0,IT,1
0345,K754,1,0,IT,0
0345,K756,1,0,IT,0
0346,K610,3,0,IT,1
0346,K612,2,0,IT,1
0346,K613,2,0,IT,1
